             ID                                                       Station                           River                           Basin                         Country       lon       lat elevation     EGM08     EGM96        Satellite       Start Date         End Date       Status
000000000000230                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0230              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5138   29.4714  -99.0000  -27.4120  -28.0500        CryoSat-2       2011-06-08       2011-06-08  operational
000000000000230                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0230              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5077   29.4633  -99.0000  -27.3970  -28.0500        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000230                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0230              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5079   29.4660  -99.0000  -27.4010  -28.0500        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000230                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0230              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5146   29.4716  -99.0000  -27.4130  -28.0500        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000233                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0233              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5089   29.4625  -99.0000  -27.3970  -28.0500        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000233                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0233              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5095   29.4598  -99.0000  -27.3940  -28.0500        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000233                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0233              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5070   29.4569  -99.0000  -27.3890  -28.0500        CryoSat-2       2012-06-10       2012-06-10  operational
000000000000233                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0233              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5080   29.4579  -99.0000  -27.3910  -28.0500        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000233                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0233              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5080   29.4606  -99.0000  -27.3940  -28.0500        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000233                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0233              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5065   29.4552  -99.0000  -27.3870  -28.0500        CryoSat-2       2013-06-13       2013-06-13  operational
