lats,lons,pnames,flag,RMSE(AltiMaP),bias(AltiMaP),corr(AltiMaP)
25.75,108.71,R_XIJIANG_DU-LIU-JIANG_KM1124,20,2.993287,2.6710205,0.5332847291756173
26.96,94.38,R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0914,10,6.019546,-5.8346405,0.9711527070358317
24.36,112.88,R_XIJIANG_LIAN-JIANG_KM0323,20,1.5186682,1.2169304,0.9443612142988604
23.15,111.71,R_XIJIANG_XI-JIANG_KM0249,10,4.195447,3.361992,0.8977648734570174
29.75,112.42,R_YANGTZE_CHANG-JIANG_KM1269,10,2.414541,-1.6663837,0.8546612860627151
28.18,116.21,R_YANGTZE_FU-HE_KM0871,10,5.7202916,-5.640436,0.1569432324922673
27.01,84.08,R_GANGES-BRAHMAPUTRA_GANDAK_KM1034,20,4.2099724,-3.8778076,0.8238301071639298
27.87,116.57,R_YANGTZE_FU-HE_KM0931,10,3.7452233,-3.6929169,0.7380441103088966
28.43,77.46,R_GANGES-BRAHMAPUTRA_YAMUNA_KM2361,20,2.83968,2.7561493,0.8447877981473113
27.71,116.62,R_YANGTZE_FU-HE_KM0957,910,19.10399,-19.032604,-0.24598018583916353
27.52,83.94,R_GANGES-BRAHMAPUTRA_GANDAK_KM1118,10,1.205453,-0.034225464,0.761509037978947
21.42,79.88,R_GODAVARI_WAINGANGA_KM0876,10,3.0577228,-2.9195404,0.8628372959314378
27.66,116.63,R_YANGTZE_FU-HE_KM0966,10,11.508952,-11.41304,-0.21485143759588832
27.55,83.93,R_GANGES-BRAHMAPUTRA_GANDAK_KM1125,10,5.0957127,-5.031143,0.8391351641484278
28.15,115.61,R_YANGTZE_GAN-JIANG_KM0855,10,8.130077,-7.9238815,0.30676092627703405
25.06,87.85,R_GANGES-BRAHMAPUTRA_GANGA_KM0417,10,1.5066531,-0.7049656,0.9074903013536672
28.12,115.57,R_YANGTZE_GAN-JIANG_KM0860,10,3.4110935,-1.7693062,0.3290149384520961
27.06,83.18,R_GANGES-BRAHMAPUTRA_GANGA-TRIB-03_KM1191,10,1.1067724,-0.16121674,0.9328084965661527
26.81,114.98,R_YANGTZE_GAN-JIANG_KM1056,10,5.744794,-5.369026,-0.2184865651768829
22.45,107.21,R_XIJIANG_HEI-SHUI-HE_KM1163,20,5.9795127,-5.448723,0.2465779434147469
23.8,89.67,R_GANGES-BRAHMAPUTRA_GANGES_KM0127,10,5.855143,-5.747955,0.8930032857712764
23.88,89.69,R_GANGES-BRAHMAPUTRA_GANGES_KM0128,10,5.5297832,-5.466067,0.9338964743586893
29.81,71.17,R_INDUS_CHENAB_KM1170,20,2.0248365,-1.2690659,0.7842237319490194
27.37,94.73,R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0977,20,5.0664296,-4.8331833,0.9614685193635029
25.93,115.15,R_YANGTZE_GONG-SHUI_KM1244,10,3.771701,-3.0286713,0.2991956836369892
23.71,109.23,R_XIJIANG_HONG-SHUI-HE_KM0674,10,5.0921483,-3.8381462,0.8313090950239805
23.82,89.52,R_GANGES-BRAHMAPUTRA_GANGES_KM0143,10,5.750644,-5.6500225,0.917179046453277
28.61,70.02,R_INDUS_INDUS_KM0949,10,2.7828426,-1.7355957,0.8522734967892434
27.55,95.0,R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM1014,10,7.5431075,-7.37529,0.93714142962387
23.94,89.26,R_GANGES-BRAHMAPUTRA_GANGES_KM0175,10,6.2337785,-6.021635,0.8689414553080748
27.61,95.13,R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM1030,10,6.8001437,-6.5902863,0.9487384291222136
28.63,70.04,R_INDUS_INDUS_KM0952,10,2.5324535,-1.4433136,0.8641519368119186
24.08,89.03,R_GANGES-BRAHMAPUTRA_GANGES_KM0208,10,6.850793,-6.694823,0.9177945971931604
28.81,94.82,R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM1279,10,5.1343584,-5.043091,0.9871863006575374
28.66,70.08,R_INDUS_INDUS_KM0958,30,3.186017,-2.4621887,0.9062070320201024
24.33,88.68,R_GANGES-BRAHMAPUTRA_GANGES_KM0269,10,7.8106165,-7.5054398,0.8673593230913873
28.91,70.49,R_INDUS_INDUS_KM1014,10,2.3252387,0.42975616,0.8889584014929919
23.85,108.73,R_XIJIANG_HONG-SHUI-HE_KM0767,20,4.0307236,0.646698,0.7441397535453798
24.38,88.38,R_GANGES-BRAHMAPUTRA_GANGES_KM0302,10,5.720372,-5.239745,0.9225225994955455
29.09,70.63,R_INDUS_INDUS_KM1043,10,3.1247163,-1.9727097,0.8650669084975859
23.98,108.58,R_XIJIANG_HONG-SHUI-HE_KM0794,10,11.938232,-11.132309,0.48885010861550826
25.06,87.84,R_GANGES-BRAHMAPUTRA_GANGES_KM0418,10,2.348394,-1.9137783,0.8677316931098727
29.33,70.7,R_INDUS_INDUS_KM1077,10,3.5171173,-2.8706207,0.6632968673195798
29.36,70.7,R_INDUS_INDUS_KM1080,20,4.1391807,-3.6866302,0.8622677069403529
29.7,70.74,R_INDUS_INDUS_KM1121,10,4.148817,-3.8256989,0.76739187769158
25.09,87.82,R_GANGES-BRAHMAPUTRA_GANGES_KM0422,20,4.3685765,-3.0688763,0.930623620437971
23.8,108.06,R_XIJIANG_HONG-SHUI-HE_KM0878,20,5.3021374,4.8871,0.7086247318878456
23.93,107.63,R_XIJIANG_HONG-SHUI-HE_KM0956,10,8.815402,8.154495,0.6238463696727697
25.24,87.79,R_GANGES-BRAHMAPUTRA_GANGES_KM0440,10,4.100476,-2.916666,0.8979548489669146
25.91,115.22,R_YANGTZE_GONG-SHUI_KM1252,20,7.739265,-7.614128,0.1878362531947714
24.64,107.34,R_XIJIANG_HONG-SHUI-HE_KM1078,10,7.665006,6.9316254,-0.43044866786945374
25.3,87.72,R_GANGES-BRAHMAPUTRA_GANGES_KM0448,10,4.889578,-4.1721306,0.9386445077631369
25.27,87.72,R_GANGES-BRAHMAPUTRA_GANGES_KM0449,10,5.152597,-4.523964,0.9368060926634149
27.33,94.94,R_GANGES-BRAHMAPUTRA_DEHING_KM1018,20,1.1766678,-0.90587616,0.858305684763468
25.42,87.43,R_GANGES-BRAHMAPUTRA_GANGES_KM0485,10,4.220289,-3.4902706,0.9298806684735942
22.64,90.82,R_GANGES-BRAHMAPUTRA_GANGES_KM0001,10,2.2013884,-2.0933046,0.708519890928915
25.43,87.29,R_GANGES-BRAHMAPUTRA_GANGES_KM0504,10,4.630069,-3.9982834,0.9366890605835251
23.43,90.3,R_GANGES-BRAHMAPUTRA_GANGES_KM0043,10,4.467023,-4.4204445,0.9135716140909002
29.63,72.16,R_INDUS_SUTLEJ_KM1271,20,0.81987727,0.6117096,0.849294655496083
25.96,92.76,R_GANGES-BRAHMAPUTRA_KOPILI_KM0787,10,2.279111,-1.6439362,0.4763868781246591
25.29,87.18,R_GANGES-BRAHMAPUTRA_GANGES_KM0531,10,5.6431065,-5.3663254,0.9543910052521782
29.25,112.23,R_YANGTZE_HU-DU-HE_KM1322,20,0.91159797,0.17683792,0.572978960032601
27.79,95.56,R_GANGES-BRAHMAPUTRA_LOHIT_KM1087,10,4.668875,-4.6200867,0.9034822926491237
29.31,112.2,R_YANGTZE_HU-DU-HE_KM1329,10,1.1556883,0.55991554,0.5362303779705373
25.29,87.12,R_GANGES-BRAHMAPUTRA_GANGES_KM0541,10,5.583642,-5.149658,0.9421523053844405
27.83,112.85,R_YANGTZE_LIAN-SHUI_KM1360,10,7.0588117,-6.723856,-0.13646974935345693
27.82,112.84,R_YANGTZE_LIAN-SHUI_KM1361,10,6.966093,-6.5100746,0.2474002875884338
29.7,72.2,R_INDUS_SUTLEJ_KM1284,20,2.8581057,2.8041306,0.7018967913736918
29.83,72.57,R_INDUS_SUTLEJ_KM1339,10,2.7853632,-2.6525574,0.17282607837931097
29.89,72.72,R_INDUS_SUTLEJ_KM1367,10,1.5653434,1.2671661,0.7397340073352016
22.44,73.08,R_MAHI_MAHI_KM0043,10,5.0075364,-4.306657,0.8333565347581647
23.91,74.43,R_MAHI_MAHI_KM0316,10,2.1793833,-1.9558105,0.742724447895106
29.56,111.91,R_YANGTZE_LI-SHUI_KM1371,20,3.601137,-3.4043808,-0.03869033947026947
23.97,73.98,R_MAHI_SOM_KM0338,10,9.363058,-9.210266,0.35733962632127153
25.32,86.99,R_GANGES-BRAHMAPUTRA_GANGES_KM0559,20,4.8109436,-4.2881794,0.8320211506281656
33.97,-112.21,R_COLORADO_AGUA-FRIA_KM0545,10,2.7608616,-1.4985352,0.22238049940601948
21.84,73.18,R_NARMADA_NARMADA_KM0052,10,1.4268545,-0.23576355,0.6699134397598814
21.97,73.48,R_NARMADA_NARMADA_KM0112,10,2.4435213,-2.0887365,0.8802965602224643
29.59,111.44,R_YANGTZE_LI-SHUI_KM1431,10,4.4919415,-4.461483,0.7162043468330288
25.41,86.49,R_GANGES-BRAHMAPUTRA_GANGES_KM0621,10,5.056229,-4.2631207,0.8024326248383541
21.88,73.69,R_NARMADA_NARMADA_KM0141,10,8.553966,-7.6403713,0.5809991810088563
31.95,-115.03,R_COLORADO_COLORADO_KM0009,20,1.6979676,1.6666672,-0.5964851370622776
27.81,95.93,R_GANGES-BRAHMAPUTRA_LOHIT_KM1127,20,9.055492,9.012756,0.6416156714093942
38.46,-123.05,R_RUSSIAN_RUSSIAN_KM0011,20,0.91336066,0.4877832,0.3727611199223879
25.0,104.69,R_XIJIANG_HUANG-NI-HE_KM1585,920,15.600366,-15.494019,-0.6790013776034785
27.85,96.01,R_GANGES-BRAHMAPUTRA_LOHIT_KM1137,10,1.2583227,-0.9835968,0.7295958227432502
29.59,111.44,R_YANGTZE_LI-SHUI_KM1432,10,4.6841083,-4.6292534,0.1730619033020124
23.93,109.64,R_XIJIANG_LIU-JIANG_KM0635,10,1.7395349,-0.48377228,0.8458658207783262
38.4,-121.62,R_SAKRAMENTO_PUTAH-CREEK_KM0062,30,1.750962,1.2793429,0.0695523139632602
34.17,-114.26,R_COLORADO_COLORADO_KM0391,10,4.887628,-4.587387,-0.03383099663586773
22.09,75.04,R_NARMADA_NARMADA_KM0300,10,8.47402,-5.441681,-0.02621252745640117
25.34,86.27,R_GANGES-BRAHMAPUTRA_GANGES_KM0671,10,4.0895762,-3.6063519,0.9600817381337091
23.87,90.78,R_GANGES-BRAHMAPUTRA_MEGHNA_KM0085,10,3.1079595,-3.019147,0.9865958397244573
38.5,-121.59,R_SAKRAMENTO_PUTAH-CREEK_KM0075,30,2.0548015,1.6942127,0.4279321624687763
36.24,-113.01,R_COLORADO_COLORADO_KM0937,10,1.8800837,-0.7557373,-0.15412935476860315
23.47,90.21,R_GANGES-BRAHMAPUTRA_PADMA_KM0054,10,3.7851725,-3.7471585,0.9228116646032024
29.17,110.62,R_YANGTZE_LI-SHUI_KM1563,10,4.454899,4.3974915,0.4406837253111032
36.24,-112.94,R_COLORADO_COLORADO_KM0943,10,3.3831818,3.3604736,0.27718626590380013
22.14,75.39,R_NARMADA_NARMADA_KM0338,10,7.277558,-6.277008,0.36288252856868314
29.91,95.46,R_GANGES-BRAHMAPUTRA_PA-LONG-CANG-BU_KM1611,10,23.928202,-23.900635,0.5118885977641133
25.36,86.02,R_GANGES-BRAHMAPUTRA_GANGES_KM0701,10,2.295724,-1.0638237,0.9527219102137726
39.07,-121.87,R_SAKRAMENTO_SACRAMENTO_KM0201,10,3.1750867,3.0469065,0.8976315405579873
39.9,-122.07,R_SAKRAMENTO_SACRAMENTO_KM0344,10,0.8903425,0.22491837,0.8128441331344528
29.48,111.0,R_YANGTZE_LOU-SHUI_KM1505,10,21.40172,-21.361862,0.2975667786711729
22.15,75.49,R_NARMADA_NARMADA_KM0349,10,8.306794,-7.849556,0.5751644152470639
25.52,85.8,R_GANGES-BRAHMAPUTRA_GANGES_KM0733,10,3.7000582,-3.1676445,0.9471107446845854
37.4,-121.0,R_SAKRAMENTO_SAN-JOAQUIN_KM0180,10,3.8887863,3.7420807,0.6159618626142987
24.53,109.18,R_XIJIANG_LONG-JIANG_KM0828,20,5.936476,-5.9247437,0.9469203918657445
37.77,-120.88,R_SAKRAMENTO_STANISLAUS_KM0187,10,3.4328847,3.2120342,0.3821321956486513
24.49,109.03,R_XIJIANG_LONG-JIANG_KM0848,10,3.0014575,2.4836655,0.7077181284354211
26.13,115.67,R_YANGTZE_MEI-CHUAN_KM1329,10,2.578676,2.5099182,0.7306948017939502
37.92,-120.55,R_SAKRAMENTO_STANISLAUS_KM0230,10,5.2487674,5.1264954,-0.5115066452177258
22.18,75.86,R_NARMADA_NARMADA_KM0390,10,4.1384535,-3.641037,0.3873637631453774
22.27,107.01,R_XIJIANG_MING-JIANG_KM1209,10,1.4016362,-0.19522095,0.61290020762145
25.51,85.69,R_GANGES-BRAHMAPUTRA_GANGES_KM0745,10,1.5749725,-0.80018234,0.8992754812638495
27.01,113.06,R_YANGTZE_MI-SHUI_KM1539,10,2.566364,-2.4842186,0.3541363008336839
22.18,75.86,R_NARMADA_NARMADA_KM0391,10,2.841523,-2.0891113,0.4342292084725486
39.22,-121.43,R_SAKRAMENTO_YUBA_KM0194,20,5.419901,-5.375416,0.7015322622188632
29.0,116.74,R_YANGTZE_PO-JIANG_KM0788,10,3.1373837,-0.2095995,-0.1400580419615848
22.19,75.95,R_NARMADA_NARMADA_KM0400,10,7.03974,-6.7131805,0.2631451130563969
29.25,117.14,R_YANGTZE_PO-JIANG_KM0857,10,2.479692,2.39225,0.3292186070680876
22.46,76.87,R_NARMADA_NARMADA_KM0530,10,10.133395,-10.008041,0.47077720753011704
29.12,112.25,R_YANGTZE_SONG-ZHU-HE_KM1301,10,1.3383082,0.32621384,0.6192021702463326
22.59,77.25,R_NARMADA_NARMADA_KM0575,10,2.765274,-2.563507,0.9704181715797494
33.19,-110.23,R_COLORADO_GILA_KM0748,20,0.7943326,-0.05731201,0.5006902542457828
25.8,115.11,R_YANGTZE_TAO-JIANG_KM1250,10,11.829238,-11.779526,0.3221668336235266
39.03,-110.14,R_COLORADO_GREEN_KM1747,10,2.015371,1.8666992,0.6334882775707119
22.61,77.37,R_NARMADA_NARMADA_KM0595,10,3.6087258,-3.4709778,0.9399925123347864
38.62,-110.01,R_COLORADO_GREEN-RIVER_KM1657,10,3.0998077,2.5777588,0.5924452230387399
25.51,85.59,R_GANGES-BRAHMAPUTRA_GANGES_KM0757,20,3.83934,-3.2776604,0.9511961837934206
33.58,-111.29,R_COLORADO_SALT_KM0597,10,1.5759147,-1.4326172,0.30599623195440984
22.75,77.68,R_NARMADA_NARMADA_KM0637,10,5.922427,-5.676422,0.8545885534938532
24.69,105.95,R_XIJIANG_NAN-PAN-JIANG_KM1338,20,6.490361,-3.922577,0.18508866821863648
33.59,-111.24,R_COLORADO_SALT_KM0602,10,1.7534766,-1.6652832,0.17130094487168282
24.77,105.69,R_XIJIANG_NAN-PAN-JIANG_KM1373,10,3.5326543,-3.0700378,0.19249894948678317
30.71,-112.82,R_CONCEPTION_CONCEPCION_KM0030,20,53.939198,-53.937794,0.025526487984564694
24.81,105.51,R_XIJIANG_NAN-PAN-JIANG_KM1394,10,3.1783886,1.7858582,0.3757499618315427
22.83,78.12,R_NARMADA_NARMADA_KM0712,10,3.7384562,-2.7890015,0.8587166945855992
36.92,-119.76,R_SAKRAMENTO_SAN-JOAQUIN_KM0393,20,2.0792885,-1.5628586,0.37488655883077426
22.96,78.4,R_NARMADA_NARMADA_KM0752,10,6.0144196,-5.755005,0.970474290938862
39.5,-112.38,R_UTAH-39-BASIN_SEVIER_KM0140,20,1.219471,-0.8828125,-0.12851046168294528
31.02,-105.57,R_BRAVO_GRANDE_KM1869,20,1.5514354,-1.2921143,-0.5864573230191473
23.02,78.55,R_NARMADA_NARMADA_KM0769,10,1.0960547,0.41238403,0.7971305390251306
39.58,-112.19,R_UTAH-39-BASIN_SEVIER_KM0174,20,9.283344,7.8867188,0.6023751894109662
39.36,-111.96,R_UTAH-39-BASIN_SEVIER_KM0232,10,9.810226,9.4210205,0.5636444840821728
23.05,78.89,R_NARMADA_NARMADA_KM0810,10,0.9680544,-0.40649414,0.8939262955707664
25.76,115.11,R_YANGTZE_TAO-JIANG_KM1255,20,11.710918,-11.661179,0.38925755411736673
25.58,85.49,R_GANGES-BRAHMAPUTRA_GANGES_KM0772,20,5.452837,-5.1871414,0.9555231294098696
23.03,79.01,R_NARMADA_NARMADA_KM0825,10,0.60526764,0.017944336,0.8943590665260231
25.7,115.09,R_YANGTZE_TAO-JIANG_KM1264,10,4.1077647,-4.0338974,0.2475077306822871
25.6,85.37,R_GANGES-BRAHMAPUTRA_GANGES_KM0785,10,4.477953,-3.834343,0.9370709167445859
31.34,-105.95,R_BRAVO_GRANDE_KM1926,20,2.3449554,2.2181396,-0.014051297009788159
23.11,79.37,R_NARMADA_NARMADA_KM0870,10,0.9456826,0.46731567,0.9169423799255504
23.1,79.46,R_NARMADA_NARMADA_KM0881,10,1.8648667,1.7901001,0.9609967304547112
31.37,-105.97,R_BRAVO_GRANDE_KM1931,20,1.108691,-0.94299316,0.1745734645735739
24.98,105.17,R_XIJIANG_NAN-PAN-JIANG_KM1447,20,26.562212,-26.527771,0.17477272503469604
24.91,105.07,R_XIJIANG_NAN-PAN-JIANG_KM1462,10,8.928607,-2.7109985,-0.5604496809881048
24.79,105.03,R_XIJIANG_NAN-PAN-JIANG_KM1477,10,9.1489315,-1.081604,-0.25407014428416747
24.67,104.78,R_XIJIANG_NAN-PAN-JIANG_KM1510,10,11.642935,1.595459,-0.46910102065111714
24.55,104.34,R_XIJIANG_NAN-PAN-JIANG_KM1578,10,7.693671,6.716919,-0.07382223626797835
29.37,90.81,R_GANGES-BRAHMAPUTRA_SA-HE_KM2187,20,1.0205297,-0.30615234,0.42239211020060075
25.67,85.12,R_GANGES-BRAHMAPUTRA_GANGES_KM0816,20,2.4622178,-2.0283012,0.93993472466213
22.67,77.86,R_NARMADA_TAWA_KM0671,20,6.71093,-6.5944824,0.48150104274313305
25.71,84.88,R_GANGES-BRAHMAPUTRA_GANGES_KM0845,10,3.333681,-2.18499,0.9065358467825775
22.48,72.2,R_SABARMATI_SABARMATI-TRIB-01_KM0031,10,1.5166763,1.4639258,0.8401354592521604
25.7,84.74,R_GANGES-BRAHMAPUTRA_GANGES_KM0859,10,2.0517688,-1.4715042,0.9520430766372909
26.3,111.5,R_YANGTZE_XIANG-JIANG-TRIB-09_KM1856,20,2.3188527,-1.3171844,0.6247659910004791
21.07,76.06,R_TAPTI_PURNA_KM0451,10,3.1099255,-2.5361328,0.2042019255304014
25.74,84.71,R_GANGES-BRAHMAPUTRA_GANGES_KM0863,10,2.7238774,-1.2480507,0.9846101425794478
28.53,116.77,R_YANGTZE_XIN-JIANG_KM0836,10,3.62679,-3.193863,0.4651994639382078
25.74,84.42,R_GANGES-BRAHMAPUTRA_GANGES_KM0900,10,4.105635,-3.4480133,0.8681620350539437
28.4,117.37,R_YANGTZE_XIN-JIANG_KM0945,10,1.6572678,-1.1952972,0.7312066687915026
25.76,84.4,R_GANGES-BRAHMAPUTRA_GANGES_KM0904,10,3.3120177,-2.0467606,0.9019422032508357
28.29,117.64,R_YANGTZE_XIN-JIANG_KM0981,10,2.5171845,2.272503,0.6217471766434527
25.62,84.04,R_GANGES-BRAHMAPUTRA_GANGES_KM0952,10,4.0871043,-3.757557,0.9252871152044407
29.23,115.05,R_YANGTZE_XIU-SHUI_KM0857,10,5.3322096,-5.1725464,0.032765892315412624
20.99,76.24,R_TAPTI_PURNA_KM0474,20,3.443945,2.4378662,-0.12446333088416484
25.59,83.74,R_GANGES-BRAHMAPUTRA_GANGES_KM0993,10,1.6489826,-1.1667137,0.9832219666215041
34.37,-106.84,R_BRAVO_GRANDE_KM2392,20,1.2802659,0.9403076,-0.021354970745934957
28.49,110.33,R_YANGTZE_YOU-SHUI_KM1603,10,4.6466155,-0.93834686,-0.4932021820322458
21.25,72.83,R_TAPTI_TAPI_KM0025,10,4.2540827,-3.9310403,0.6562802177262178
21.25,72.9,R_TAPTI_TAPI_KM0035,10,4.4882894,-4.2790527,0.8954942225381508
21.51,74.24,R_TAPTI_TAPI_KM0212,10,3.9566355,0.38199615,0.36750862572439824
35.21,-106.63,R_BRAVO_GRANDE_KM2500,10,14.34754,-14.338013,0.614378754822481
28.72,110.27,R_YANGTZE_YOU-SHUI_KM1641,10,59.57565,59.201904,-0.3738291910169377
21.53,74.3,R_TAPTI_TAPI_KM0219,10,4.671506,0.2603302,0.9389364043062166
21.37,74.75,R_TAPTI_TAPI_KM0277,10,3.9338284,-3.186119,0.48109328322292627
35.69,-106.3,R_BRAVO_GRANDE_KM2573,10,0.5413789,0.38793945,0.19680061741285304
29.0,111.6,R_YANGTZE_YUAN-JIANG_KM1393,10,2.0081894,-1.6025982,0.869935952844853
24.45,104.02,R_XIJIANG_NAN-PAN-JIANG_KM1618,20,4.2143116,-3.7158203,-0.161438743378034
21.17,75.15,R_TAPTI_TAPI_KM0336,10,1.5626487,1.3521423,0.9577514379300828
21.15,75.27,R_TAPTI_TAPI_KM0351,10,1.9674519,-1.1892395,0.7668993792316353
29.04,111.59,R_YANGTZE_YUAN-JIANG_KM1398,10,2.4498947,-1.9257812,0.7693070462415516
30.18,-101.6,R_BRAVO_PECOS_KM1101,20,1.2112632,0.82284546,-0.04557555264186204
28.8,111.22,R_YANGTZE_YUAN-JIANG_KM1465,10,0.9462744,0.8895836,0.5207904224945097
31.92,-103.92,R_BRAVO_PECOS_KM1615,10,3.2339249,-3.1305542,0.08345968462770449
21.12,75.6,R_TAPTI_TAPI_KM0393,20,2.3556786,1.8590546,0.7747188503035055
27.36,110.16,R_YANGTZE_YUAN-JIANG_KM1807,10,6.6144876,-6.270706,0.6329561635241302
28.57,112.1,R_YANGTZE_ZI-JIANG_KM1315,10,5.651935,-5.504692,0.8673287133385957
25.61,83.67,R_GANGES-BRAHMAPUTRA_GANGES_KM1001,20,2.9609864,-2.52602,0.8825277620455149
28.48,111.74,R_YANGTZE_ZI-JIANG_KM1379,10,5.018164,-4.991329,0.55560337156162
25.51,83.53,R_GANGES-BRAHMAPUTRA_GANGES_KM1020,10,2.8662899,-1.6519585,0.9427309029169378
21.26,76.18,R_TAPTI_TAPI_KM0477,20,2.5123281,1.5327148,0.4887036263804824
28.45,111.6,R_YANGTZE_ZI-JIANG_KM1397,10,9.481259,-9.433186,0.6188140195340923
25.42,83.55,R_GANGES-BRAHMAPUTRA_GANGES_KM1031,10,3.5917623,-2.5728645,0.8602970652658124
28.39,111.29,R_YANGTZE_ZI-JIANG_KM1435,10,15.545777,-15.450813,-0.3293694490867641
25.48,83.36,R_GANGES-BRAHMAPUTRA_GANGES_KM1058,10,3.3974571,-3.0218658,0.9150678955468406
29.4,90.92,R_GANGES-BRAHMAPUTRA_SA-HE_KM2201,20,2.1612937,-1.9006348,0.5145750235901322
29.68,91.36,R_GANGES-BRAHMAPUTRA_SA-HE_KM2276,10,1.3996024,-0.0021972656,0.23234059694408682
23.88,103.58,R_XIJIANG_NAN-PAN-JIANG_KM1722,20,2.0013435,-1.5095215,0.4543423032195655
32.41,-104.22,R_BRAVO_PECOS_KM1725,20,6.33618,-3.8744507,0.3857938950283715
27.02,111.19,R_YANGTZE_ZI-JIANG_KM1750,10,8.280254,-8.227478,0.16796515458584824
23.78,90.51,R_GANGES-BRAHMAPUTRA_SHITALAKSHYA_KM0071,10,3.2858515,-3.2085896,0.8814069720523604
22.24,106.79,R_XIJIANG_PING-ER-HE_KM1237,10,4.157883,4.073242,0.7870857716931702
25.33,83.1,R_GANGES-BRAHMAPUTRA_GANGES_KM1112,10,4.1362543,-3.610569,0.9467721859840943
32.98,-100.34,R_BRAZOS_DOUBLE-MOUNTAIN-FORK-BRAZOS_KM1601,10,2.9258854,-2.8981323,0.6889313577708148
27.44,94.25,R_GANGES-BRAHMAPUTRA_SUBANSIRI_KM0949,10,4.3533635,4.283699,0.7489629224432975
22.2,106.73,R_XIJIANG_PING-ER-HE_KM1254,10,4.0283084,3.9175873,0.3120872916193318
25.11,82.82,R_GANGES-BRAHMAPUTRA_GANGES_KM1160,10,4.7319274,-2.657898,0.6497143784616731
32.99,-100.37,R_BRAZOS_DOUBLE-MOUNTAIN-FORK-BRAZOS_KM1604,10,7.349404,7.3355713,0.20136944327528608
29.52,94.87,R_GANGES-BRAHMAPUTRA_YA-LU-CANG-BU-JIANG_KM1620,10,7.5166135,-7.4763184,0.9405800421871211
23.46,109.76,R_XIJIANG_QIAN-JIANG_KM0539,10,3.5825334,-2.6349106,0.8549417390519977
25.16,82.72,R_GANGES-BRAHMAPUTRA_GANGES_KM1172,10,2.9483476,-2.0513687,0.8679298473229182
21.41,76.6,R_TAPTI_TAPI_KM0537,20,1.4873158,1.0296936,0.8767577478479259
38.2,-109.88,R_COLORADO_COLORADO_KM1547,10,1.1263713,0.7906494,0.7676341071903966
29.47,94.64,R_GANGES-BRAHMAPUTRA_YA-LU-CANG-BU-JIANG_KM1649,10,1.0120479,-0.21777344,0.9248471319949326
25.11,109.34,R_XIJIANG_RONG-JIANG_KM0928,10,10.699286,-10.696587,0.15671209831253435
25.2,82.67,R_GANGES-BRAHMAPUTRA_GANGES_KM1179,10,2.8974352,-1.3637352,0.8728844293499839
38.55,-109.59,R_COLORADO_COLORADO_KM1642,10,2.4550867,2.3135986,0.755294175455962
25.65,109.46,R_XIJIANG_RONG-JIANG_KM0995,10,4.065165,3.8473663,0.037191109110256894
38.74,-109.35,R_COLORADO_COLORADO_KM1685,10,3.5551488,3.4377441,-0.30763921203993855
22.81,109.46,R_XIJIANG_YU-JIANG_KM0661,10,3.8980443,-0.7438011,0.01358023310247407
22.84,108.05,R_XIJIANG_ZUO-JIANG_KM0931,10,7.315227,-6.560402,-0.0567278601999719
22.64,107.77,R_XIJIANG_ZUO-JIANG_KM1004,10,10.992211,-10.481964,0.14671730542231962
38.8,-109.33,R_COLORADO_COLORADO_KM1695,20,1.9434813,1.6357422,0.5901053655999986
22.64,107.63,R_XIJIANG_ZUO-JIANG_KM1031,10,9.865421,-9.283539,0.3433585287606533
38.97,-109.19,R_COLORADO_COLORADO_KM1732,910,2.0354962,1.435791,0.4205917850667906
22.35,107.23,R_XIJIANG_ZUO-JIANG_KM1137,10,13.537229,-13.290955,0.5543222144443383
39.19,-108.27,R_COLORADO_COLORADO_KM1861,10,10.084503,-10.050049,-0.15070682998127713
29.28,106.38,R_YANGTZE_CHANG-JIANG_KM2222,10,9.230098,-8.8871765,0.9018155237082061
39.27,-108.25,R_COLORADO_COLORADO_KM1875,10,3.2992864,-3.1376953,0.37951428295304906
29.06,105.97,R_YANGTZE_CHANG-JIANG_KM2298,10,11.130586,-10.93074,0.8667464681575727
32.64,-98.1,R_BRAZOS_BRAZOS_KM1006,20,0.89566815,0.10684204,0.6838388826009197
39.48,-107.96,R_COLORADO_COLORADO_KM1915,10,1.5291537,1.2156982,0.25947775109714494
28.9,105.64,R_YANGTZE_CHANG-JIANG_KM2385,10,4.119518,-3.6337738,0.854433443073025
32.98,-98.47,R_BRAZOS_BRAZOS_KM1177,10,4.9872375,-4.973633,0.614372769871554
21.42,76.61,R_TAPTI_TAPI_KM0539,20,1.3327329,0.42852783,0.6286212321322688
39.74,-109.96,R_COLORADO_GREEN_KM1861,10,2.1375618,2.0480957,0.7394225962788139
28.89,105.55,R_YANGTZE_CHANG-JIANG_KM2407,10,7.0052185,-6.6543274,0.8854266521096276
32.98,-98.49,R_BRAZOS_BRAZOS_KM1184,10,1.192705,-0.7912903,0.3115992373044879
39.77,-109.92,R_COLORADO_GREEN_KM1872,10,2.6559398,2.2816162,0.6830162815273023
